consumer_id,library_id,direct,qualifier,parent_id
github|finos|legend,oci|legenddemo|legend-sdlc-server-demo|${LEGEND_OMNIBUS_SDLC_DEMO_IN_MEMORY_VERSION},1,runtime,
github|finos|legend,npm|@finos|legend-server-showcase-deployment|13.211.0,1,runtime,
github|finos|legend,npm||yargs|17.7.2,1,runtime,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-extensions-collection-generation|4.129.1,1,test,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-extensions-collection-execution|4.129.1,1,test,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-test-runner-service|4.129.1,1,test,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-test-runner-function|4.129.1,1,test,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-test-runner-mapping|4.129.1,1,test,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-configuration-contract-extension-pure|4.129.1,1,test,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-configuration-plan-generation-serialization|4.129.1,1,test,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-shared-core|4.129.1,1,test,
github|finos|legend,maven|junit|junit|4.13.2,1,test,
github|finos|legend,npm|@docsearch|js|3.6.1,1,runtime,
github|finos|legend,npm|@docusaurus|core|3.6.1,1,runtime,
github|finos|legend,npm|@docusaurus|plugin-google-gtag|3.6.1,1,runtime,
github|finos|legend,npm|@docusaurus|preset-classic|3.6.1,1,runtime,
github|finos|legend,npm|@docusaurus|theme-search-algolia|3.6.1,1,runtime,
github|finos|legend,npm||classnames|2.5.1,1,runtime,
github|finos|legend,npm||clsx|1.2.1,1,runtime,
github|finos|legend,npm||react|18.3.1,1,runtime,
github|finos|legend,npm||react-dom|18.3.1,1,runtime,
github|finos|legend,maven|junit|junit|4.13,1,test,
github|finos|legend,maven|org.finos.legend.pure|legend-pure-m3-core|5.10.0,1,runtime,
github|finos|legend,maven|org.finos.legend.engine|legend-engine-server-http-server|4.52.0,1,runtime,
github|finos|pylegend,oci|docker.io/library|ubuntu|22.04,1,runtime,
github|finos|pylegend,pypi||requests|2.27.1,1,runtime,
github|finos|pylegend,pypi||ijson|3.1.4,1,runtime,
github|finos|pylegend,pypi||pandas|1.0.0,1,runtime,
github|finos|pylegend,pypi||pandas|2.1.1,1,runtime,
github|finos|pylegend,pypi||numpy|1.20.0,1,runtime,
github|finos|pylegend,pypi||numpy|1.26.0,1,runtime,
github|finos|pylegend,pypi||testcontainers|3.0.0,1,runtime,
github|finos|calendar,npm|@fullcalendar|core|6.1.10,1,runtime,
github|finos|calendar,npm|@fullcalendar|daygrid|6.1.10,1,runtime,
github|finos|calendar,npm|@fullcalendar|icalendar|6.1.10,1,runtime,
github|finos|calendar,npm|@fullcalendar|interaction|6.1.10,1,runtime,
github|finos|calendar,npm|@fullcalendar|react|6.1.10,1,runtime,
github|finos|calendar,npm|@fullcalendar|rrule|6.1.10,1,runtime,
github|finos|calendar,npm|@fullcalendar|timegrid|6.1.10,1,runtime,
github|finos|calendar,npm|@mdi|js|7.3.67,1,runtime,
github|finos|calendar,npm|@mdi|react|1.6.1,1,runtime,
github|finos|calendar,npm||encoding|0.1.13,1,runtime,
github|finos|calendar,npm||fastestsmallesttextencoderdecoder|1.0.22,1,runtime,
github|finos|calendar,npm||gatsby|5.16.1,1,runtime,
github|finos|calendar,npm||googleapis|171.0.0,1,runtime,
github|finos|calendar,npm||html-react-parser|5.0.7,1,runtime,
github|finos|calendar,npm||react|19.2.6,1,runtime,
github|finos|calendar,npm||react-dom|19.2.6,1,runtime,
github|finos|calendar,npm||react-hook-form|7.54.0,1,runtime,
github|finos|calendar,npm||html-to-text|9.0.5,1,test,
github|finos|calendar,npm||ical-generator|9.0.0,1,test,
github|finos|calendar,npm||mkdirp|3.0.1,1,test,
github|finos|calendar,npm||rimraf|6.0.1,1,test,
github|finos|rune-dsl,maven|org.junit|junit-bom|6.0.1,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.xbase.testing|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.mockito|mockito-core|5.12.0,1,test,
github|finos|rune-dsl,maven|ch.qos.logback|logback-classic|1.5.25,1,runtime,
github|finos|rune-dsl,maven|ch.qos.logback|logback-core|1.5.25,1,runtime,
github|finos|rune-dsl,maven|com.google.inject|guice|6.0.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|xtext-dev-bom|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.ide|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.testing|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.xbase|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.xbase.lib|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.xtext.generator|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.common.types|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.ecore|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.util|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtend|org.eclipse.xtend.lib|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.apache.commons|commons-lang3|3.14.0,1,runtime,
github|finos|rune-dsl,maven|org.apache.commons|commons-text|1.12.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.emf|org.eclipse.emf.ecore.xcore|1.32.0,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.emf|org.eclipse.emf.ecore.xcore.lib|1.7.0,1,runtime,
github|finos|rune-dsl,maven|org.yaml|snakeyaml|2.2,1,runtime,
github|finos|rune-dsl,maven|org.apache.maven|maven-plugin-api|3.9.14,1,runtime,
github|finos|rune-dsl,maven|org.codehaus.plexus|plexus-utils|3.6.1,1,runtime,
github|finos|rune-dsl,maven|org.apache.maven|maven-core|3.9.14,1,runtime,
github|finos|rune-dsl,maven|org.apache.maven.plugin-tools|maven-plugin-annotations|3.13.1,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|xtext-maven-plugin|2.38.0,1,runtime,
github|finos|rune-dsl,maven|org.slf4j|slf4j-api|2.0.13,1,runtime,
github|finos|rune-dsl,maven|org.slf4j|log4j-over-slf4j|2.0.13,1,runtime,
github|finos|rune-dsl,maven|com.fasterxml.jackson.core|jackson-databind|2.17.1,1,runtime,
github|finos|rune-dsl,maven|com.fasterxml.jackson.datatype|jackson-datatype-jdk8|2.17.1,1,runtime,
github|finos|rune-dsl,maven|com.fasterxml.jackson.dataformat|jackson-dataformat-yaml|2.17.1,1,runtime,
github|finos|rune-dsl,maven|org.mdkt.compiler|InMemoryJavaCompiler|1.3.0,1,runtime,
github|finos|rune-dsl,maven|org.junit.jupiter|junit-jupiter|unspecified,1,test,
github|finos|rune-dsl,maven|ch.qos.logback|logback-classic|unspecified,1,test,
github|finos|rune-dsl,maven|ch.qos.logback|logback-core|unspecified,1,test,
github|finos|rune-dsl,maven|org.slf4j|log4j-over-slf4j|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.finos.rune|rune-lang|${project.version},1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.ide|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.yaml|snakeyaml|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.slf4j|slf4j-api|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.finos.rune|rune-testing|${project.version},1,test,
github|finos|rune-dsl,npm|@vscode|vsce|3.9.0,1,runtime,
github|finos|rune-dsl,npm||vscode-languageclient|10.0.0-next.21,1,runtime,
github|finos|rune-dsl,npm|@types|node|24.0.0,1,test,
github|finos|rune-dsl,npm|@types|vscode|1.73.1,1,test,
github|finos|rune-dsl,npm||shx|0.3.4,1,test,
github|finos|rune-dsl,npm||typescript|6.0.0,1,test,
github|finos|rune-dsl,npm||vscode-test|1.6.1,1,test,
github|finos|rune-dsl,maven|org.finos.rune|rune-testing|${project.version},1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.testing|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.xbase.testing|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.junit.jupiter|junit-jupiter|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.mdkt.compiler|InMemoryJavaCompiler|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.mockito|mockito-core|unspecified,1,test,
github|finos|rune-dsl,maven|org.finos.rune|rune-runtime|${project.version},1,runtime,
github|finos|rune-dsl,maven|org.finos.rune|rune-generator-api|${project.version},1,runtime,
github|finos|rune-dsl,maven|org.eclipse.emf|org.eclipse.emf.ecore|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.emf|org.eclipse.emf.ecore.xcore.lib|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.apache.commons|commons-text|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.lsp4j|org.eclipse.lsp4j|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.finos.rune|rune-xcore-plugin-dependencies|${project.version},1,runtime,
github|finos|rune-dsl,maven|org.apache.maven|maven-plugin-api|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.apache.maven|maven-core|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.apache.maven.plugin-tools|maven-plugin-annotations|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|xtext-maven-plugin|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.finos.rune|rune-ide|${project.version},1,runtime,
github|finos|rune-dsl,maven|org.openjdk.jmh|jmh-core|1.37,1,runtime,
github|finos|rune-dsl,maven|org.openjdk.jmh|jmh-generator-annprocess|1.37,1,runtime,
github|finos|rune-dsl,maven|ch.qos.logback|logback-classic|unspecified,1,runtime,
github|finos|rune-dsl,maven|ch.qos.logback|logback-core|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtend|org.eclipse.xtend.lib|unspecified,1,runtime,
github|finos|rune-dsl,maven|com.google.inject|guice|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.apache.commons|commons-lang3|unspecified,1,runtime,
github|finos|rune-dsl,maven|com.fasterxml.jackson.core|jackson-databind|unspecified,1,runtime,
github|finos|rune-dsl,maven|com.fasterxml.jackson.datatype|jackson-datatype-jdk8|unspecified,1,runtime,
github|finos|rune-dsl,maven|com.fasterxml.jackson.dataformat|jackson-dataformat-yaml|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.hamcrest|hamcrest-core|unspecified,1,test,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.util|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.ecore|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.xbase.lib|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.emf|org.eclipse.emf.ecore.xmi|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.emf|org.eclipse.emf.codegen.ecore|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.xbase|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.emf|org.eclipse.emf.ecore.xcore|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.emf|org.eclipse.emf.mwe2.launch|unspecified,1,runtime,
github|finos|rune-dsl,maven|org.eclipse.xtext|org.eclipse.xtext.xtext.generator|unspecified,1,runtime,
github|finos|rune-dsl,npm|@docusaurus|core|3.10.1,1,runtime,
github|finos|rune-dsl,npm|@docusaurus|faster|3.10.1,1,runtime,
github|finos|rune-dsl,npm|@docusaurus|plugin-svgr|3.9.2,1,runtime,
github|finos|rune-dsl,npm|@docusaurus|preset-classic|3.10.1,1,runtime,
github|finos|rune-dsl,npm|@easyops-cn|docusaurus-search-local|0.55.0,1,runtime,
github|finos|rune-dsl,npm|@mdx-js|react|3.0.0,1,runtime,
github|finos|rune-dsl,npm||clsx|2.0.0,1,runtime,
github|finos|rune-dsl,npm||docusaurus-plugin-glossary|3.0.2,1,runtime,
github|finos|rune-dsl,npm||prism-react-renderer|2.3.0,1,runtime,
github|finos|rune-dsl,npm||react|18.0.0,1,runtime,
github|finos|rune-dsl,npm||react-dom|18.0.0,1,runtime,
github|finos|rune-dsl,npm|@docusaurus|module-type-aliases|3.9.2,1,test,
github|finos|rune-dsl,npm|@docusaurus|tsconfig|3.9.2,1,test,
github|finos|rune-dsl,npm|@docusaurus|types|3.9.2,1,test,
github|finos|rune-dsl,npm||typescript|5.6.2,1,test,
github|finos|git-proxy,oci|docker.io/library|node|24,1,runtime,
github|finos|git-proxy,npm|@inquirer|prompts|7.10.1,1,runtime,
github|finos|git-proxy,npm||yaml|2.8.2,1,runtime,
github|finos|git-proxy,npm||yargs|17.7.2,1,runtime,
github|finos|git-proxy,npm||zod|3.25.76,1,runtime,
github|finos|git-proxy,npm|@jest|globals|30.2.0,1,test,
github|finos|git-proxy,npm|@types|node|22.19.7,1,test,
github|finos|git-proxy,npm|@types|yargs|17.0.35,1,test,
github|finos|git-proxy,npm||jest|30.2.0,1,test,
github|finos|git-proxy,npm||rimraf|6.1.2,1,test,
github|finos|git-proxy,npm||ts-jest|29.4.6,1,test,
github|finos|git-proxy,npm||ts-node|10.9.2,1,test,
github|finos|git-proxy,npm||tsc-alias|1.8.16,1,test,
github|finos|git-proxy,npm||tslib|2.8.1,1,test,
github|finos|git-proxy,npm||typescript|5.9.3,1,test,
github|finos|git-proxy,npm||body-parser|2.2.0,1,runtime,
github|finos|git-proxy,npm||cors|2.8.5,1,runtime,
github|finos|git-proxy,npm||dotenv|17.2.2,1,runtime,
github|finos|git-proxy,npm||express|5.1.0,1,runtime,
github|finos|git-proxy,npm||express-rate-limit|8.1.0,1,runtime,
github|finos|git-proxy,npm||helmet|8.0.0,1,runtime,
github|finos|git-proxy,npm||http-status-codes|2.3.0,1,runtime,
github|finos|git-proxy,npm||mongoose|8.10.1,1,runtime,
github|finos|git-proxy,npm||pino|9.6.0,1,runtime,
github|finos|git-proxy,npm||pino-caller|3.4.0,1,runtime,
github|finos|git-proxy,npm||pino-http|10.4.0,1,runtime,
github|finos|git-proxy,npm||uuid|11.1.0,1,runtime,
github|finos|git-proxy,npm||zod|3.24.2,1,runtime,
github|finos|git-proxy,npm|@eslint|compat|1.2.7,1,test,
github|finos|git-proxy,npm|@eslint|js|9.21.0,1,test,
github|finos|git-proxy,npm|@jest|globals|30.0.3,1,test,
github|finos|git-proxy,npm|@types|cors|2.8.17,1,test,
github|finos|git-proxy,npm|@types|express|5.0.0,1,test,
github|finos|git-proxy,npm|@types|mongoose|5.11.97,1,test,
github|finos|git-proxy,npm|@types|node|22.13.5,1,test,
github|finos|git-proxy,npm|@types|semver|7.5.8,1,test,
github|finos|git-proxy,npm|@types|supertest|6.0.2,1,test,
github|finos|git-proxy,npm|@typescript-eslint|eslint-plugin|8.24.1,1,test,
github|finos|git-proxy,npm|@typescript-eslint|parser|8.24.1,1,test,
github|finos|git-proxy,npm||cross-env|10.0.0,1,test,
github|finos|git-proxy,npm||eslint|9.21.0,1,test,
github|finos|git-proxy,npm||eslint-config-prettier|10.0.1,1,test,
github|finos|git-proxy,npm||eslint-plugin-prettier|5.2.3,1,test,
github|finos|git-proxy,npm||globals|16.0.0,1,test,
github|finos|git-proxy,npm||husky|9.1.7,1,test,
github|finos|git-proxy,npm||lint-staged|16.1.2,1,test,
github|finos|git-proxy,npm||mongodb-memory-server-core|10.1.4,1,test,
github|finos|git-proxy,npm||nodemon|3.1.9,1,test,
github|finos|git-proxy,npm||pino-pretty|13.0.0,1,test,
github|finos|git-proxy,npm||prettier|3.5.2,1,test,
github|finos|git-proxy,npm||rimraf|6.0.1,1,test,
github|finos|git-proxy,npm||supertest|7.0.0,1,test,
github|finos|git-proxy,npm||ts-jest|29.2.6,1,test,
github|finos|git-proxy,npm||tsc-alias|1.8.10,1,test,
github|finos|git-proxy,npm||tsconfig-paths|4.2.0,1,test,
github|finos|git-proxy,npm||typescript|5.7.3,1,test,
github|finos|git-proxy,npm||typescript-eslint|8.24.1,1,test,
github|finos|git-proxy,oci|docker.io/library|httpd|2.4,1,runtime,
github|finos|git-proxy,npm|@aws-sdk|credential-providers|3.980.0,1,runtime,
github|finos|git-proxy,npm|@fontsource|roboto|5.2.9,1,runtime,
github|finos|git-proxy,npm|@material-ui|core|4.12.4,1,runtime,
github|finos|git-proxy,npm|@material-ui|icons|4.11.3,1,runtime,
github|finos|git-proxy,npm|@primer|octicons-react|19.21.2,1,runtime,
github|finos|git-proxy,npm|@seald-io|nedb|4.1.2,1,runtime,
github|finos|git-proxy,npm||axios|1.13.4,1,runtime,
github|finos|git-proxy,npm||bcryptjs|3.0.3,1,runtime,
github|finos|git-proxy,npm||clsx|2.1.1,1,runtime,
github|finos|git-proxy,npm||concurrently|9.2.1,1,runtime,
github|finos|git-proxy,npm||connect-mongo|6.0.0,1,runtime,
github|finos|git-proxy,npm||cors|2.8.6,1,runtime,
github|finos|git-proxy,npm||diff2html|3.4.56,1,runtime,
github|finos|git-proxy,npm||env-paths|4.0.0,1,runtime,
github|finos|git-proxy,npm||escape-string-regexp|5.0.0,1,runtime,
github|finos|git-proxy,npm||express|5.2.1,1,runtime,
github|finos|git-proxy,npm||express-http-proxy|2.1.2,1,runtime,
github|finos|git-proxy,npm||express-rate-limit|8.2.1,1,runtime,
github|finos|git-proxy,npm||express-session|1.19.0,1,runtime,
github|finos|git-proxy,npm||font-awesome|4.7.0,1,runtime,
github|finos|git-proxy,npm||history|5.3.0,1,runtime,
github|finos|git-proxy,npm||https-proxy-agent|7.0.6,1,runtime,
github|finos|git-proxy,npm||isomorphic-git|1.36.3,1,runtime,
github|finos|git-proxy,npm||jsonwebtoken|9.0.3,1,runtime,
github|finos|git-proxy,npm||load-plugin|6.0.3,1,runtime,
github|finos|git-proxy,npm||lodash|4.17.23,1,runtime,
github|finos|git-proxy,npm||lusca|1.7.0,1,runtime,
github|finos|git-proxy,npm||material-design-icons|3.0.1,1,runtime,
github|finos|git-proxy,npm||moment|2.30.1,1,runtime,
github|finos|git-proxy,npm||mongodb|5.9.2,1,runtime,
github|finos|git-proxy,npm||openid-client|6.8.1,1,runtime,
github|finos|git-proxy,npm||parse-diff|0.11.1,1,runtime,
github|finos|git-proxy,npm||passport|0.7.0,1,runtime,
github|finos|git-proxy,npm||passport-activedirectory|1.4.0,1,runtime,
github|finos|git-proxy,npm||passport-local|1.0.0,1,runtime,
github|finos|git-proxy,npm||perfect-scrollbar|1.5.6,1,runtime,
github|finos|git-proxy,npm||react|16.14.0,1,runtime,
github|finos|git-proxy,npm||react-dom|16.14.0,1,runtime,
github|finos|git-proxy,npm||react-html-parser|2.0.2,1,runtime,
github|finos|git-proxy,npm||react-router-dom|6.30.3,1,runtime,
github|finos|git-proxy,npm||simple-git|3.30.0,1,runtime,
github|finos|git-proxy,npm||ssh2|1.17.0,1,runtime,
github|finos|git-proxy,npm||uuid|14.0.0,1,runtime,
github|finos|git-proxy,npm||validator|13.15.26,1,runtime,
github|finos|git-proxy,npm||yargs|18.0.0,1,runtime,
github|finos|git-proxy,npm|@babel|core|7.28.6,1,test,
github|finos|git-proxy,npm|@babel|preset-react|7.28.5,1,test,
github|finos|git-proxy,npm|@commitlint|cli|19.8.1,1,test,
github|finos|git-proxy,npm|@commitlint|config-conventional|19.8.1,1,test,
github|finos|git-proxy,npm|@eslint|compat|2.0.2,1,test,
github|finos|git-proxy,npm|@eslint|js|9.39.2,1,test,
github|finos|git-proxy,npm|@eslint|json|1.0.1,1,test,
github|finos|git-proxy,npm|@types|activedirectory2|1.2.6,1,test,
github|finos|git-proxy,npm|@types|cors|2.8.19,1,test,
github|finos|git-proxy,npm|@types|domutils|2.1.0,1,test,
github|finos|git-proxy,npm|@types|express|5.0.6,1,test,
github|finos|git-proxy,npm|@types|express-http-proxy|1.6.7,1,test,
github|finos|git-proxy,npm|@types|express-session|1.18.2,1,test,
github|finos|git-proxy,npm|@types|jsonwebtoken|9.0.10,1,test,
github|finos|git-proxy,npm|@types|lodash|4.17.23,1,test,
github|finos|git-proxy,npm|@types|lusca|1.7.5,1,test,
github|finos|git-proxy,npm|@types|passport|1.0.17,1,test,
github|finos|git-proxy,npm|@types|passport-local|1.0.38,1,test,
github|finos|git-proxy,npm|@types|react-dom|17.0.26,1,test,
github|finos|git-proxy,npm|@types|react-html-parser|2.0.7,1,test,
github|finos|git-proxy,npm|@types|ssh2|1.15.5,1,test,
github|finos|git-proxy,npm|@types|supertest|7.2.0,1,test,
github|finos|git-proxy,npm|@types|validator|13.15.10,1,test,
github|finos|git-proxy,npm|@vitejs|plugin-react|5.1.2,1,test,
github|finos|git-proxy,npm|@vitest|coverage-v8|3.2.4,1,test,
github|finos|git-proxy,npm||c8|11.0.0,1,test,
github|finos|git-proxy,npm||cross-env|10.1.0,1,test,
github|finos|git-proxy,npm||cypress|15.9.0,1,test,
github|finos|git-proxy,npm||eslint|9.39.2,1,test,
github|finos|git-proxy,npm||eslint-config-prettier|10.1.8,1,test,
github|finos|git-proxy,npm||eslint-plugin-cypress|5.2.1,1,test,
github|finos|git-proxy,npm||eslint-plugin-license-header|0.9.0,1,test,
github|finos|git-proxy,npm||eslint-plugin-react|7.37.5,1,test,
github|finos|git-proxy,npm||fast-check|4.5.3,1,test,
github|finos|git-proxy,npm||globals|17.6.0,1,test,
github|finos|git-proxy,npm||lint-staged|17.0.5,1,test,
github|finos|git-proxy,npm||nyc|17.1.0,1,test,
github|finos|git-proxy,npm||prettier|3.8.1,1,test,
github|finos|git-proxy,npm||quicktype|23.2.6,1,test,
github|finos|git-proxy,npm||supertest|7.2.2,1,test,
github|finos|git-proxy,npm||tsx|4.21.0,1,test,
github|finos|git-proxy,npm||typescript-eslint|8.54.0,1,test,
github|finos|git-proxy,npm||vite|7.3.1,1,test,
github|finos|git-proxy,npm||vite-tsconfig-paths|5.1.4,1,test,
github|finos|git-proxy,npm||vitest|3.2.4,1,test,
github|finos|git-proxy,npm||axios|1.13.6,1,runtime,
github|finos|git-proxy,npm|@finos|git-proxy|2.0.0,1,runtime,
github|finos|git-proxy,npm|@docusaurus|core|3.10.0,1,test,
github|finos|git-proxy,npm|@docusaurus|plugin-google-gtag|3.10.0,1,test,
github|finos|git-proxy,npm|@docusaurus|preset-classic|3.10.0,1,test,
github|finos|git-proxy,npm|@docusaurus|theme-mermaid|3.10.1,1,test,
github|finos|git-proxy,npm|@mermaid-js|layout-elk|0.1.9,1,test,
github|finos|git-proxy,npm||ajv|8.17.1,1,test,
github|finos|git-proxy,npm||axios|1.13.4,1,test,
github|finos|git-proxy,npm||classnames|2.5.1,1,test,
github|finos|git-proxy,npm||clsx|2.1.1,1,test,
github|finos|git-proxy,npm||eslint|10.1.0,1,test,
github|finos|git-proxy,npm||eslint-plugin-react|7.22.0,1,test,
github|finos|git-proxy,npm||react|19.2.4,1,test,
github|finos|git-proxy,npm||react-dom|19.2.4,1,test,
github|finos|git-proxy,npm||react-player|3.4.0,1,test,
github|finos|git-proxy,npm||react-slick|0.31.0,1,test,
github|finos|git-proxy,npm||react-social-media-embed|2.5.18,1,test,
github|finos|git-proxy,npm||slick-carousel|1.8.1,1,test,
github|finos|git-proxy,npm||webpack|5.105.0,1,test,
github|finos|fluxnova-plugins,maven|org.finos.fluxnova.bpm|fluxnova-engine-plugins-ai-mcp-server|1.0.0-SNAPSHOT,1,runtime,
github|finos|fluxnova-plugins,maven|org.finos.fluxnova.bpm|fluxnova-engine|unspecified,1,runtime,
github|finos|fluxnova-plugins,maven|org.slf4j|slf4j-api|unspecified,1,runtime,
github|finos|fluxnova-plugins,maven|org.springframework.boot|spring-boot-autoconfigure|unspecified,1,runtime,
github|finos|fluxnova-plugins,maven|org.springframework|spring-context|unspecified,1,runtime,
github|finos|fluxnova-plugins,maven|org.junit.jupiter|junit-jupiter|unspecified,1,test,
github|finos|fluxnova-plugins,maven|org.mockito|mockito-core|unspecified,1,test,
github|finos|fluxnova-plugins,maven|org.mockito|mockito-junit-jupiter|unspecified,1,test,
github|finos|fluxnova-plugins,maven|org.springframework.ai|spring-ai-starter-mcp-server-webmvc|unspecified,1,runtime,
github|finos|fluxnova-plugins,maven|org.springframework.ai|spring-ai-starter-mcp-server-webmvc|1.1.2,1,runtime,
github|finos|fluxnova-plugins,maven|org.springframework.boot|spring-boot-dependencies|4.0.5,1,runtime,
github|finos|fluxnova-plugins,maven|org.finos.fluxnova.bpm|fluxnova-engine|3.0.0-SNAPSHOT,1,runtime,
github|finos|fluxnova-plugins,maven|org.springframework.boot|spring-boot-starter-test|unspecified,1,test,
github|finos|fluxnova-plugins,maven|org.apache.commons|commons-lang3|3.20.0,1,runtime,
github|finos|fluxnova-plugins,maven|org.slf4j|slf4j-api|2.0.17,1,runtime,
github|finos|fluxnova-plugins,maven|org.springframework.boot|spring-boot-autoconfigure|unspecified,1,build,
github|finos|fluxnova-plugins,maven|ch.qos.logback|logback-classic|unspecified,1,test,
github|finos|fluxnova-plugins,maven|org.finos.fluxnova.bpm|fluxnova-bom|2.0.0,1,runtime,
github|finos|fluxnova-plugins,maven|org.springframework.boot|spring-boot-dependencies|3.5.8,1,runtime,
github|finos|rune-python-runtime,pypi||pydantic|2.10.3,1,runtime,
github|finos|rune-python-runtime,pypi||python-dateutil|2.9.0.post0,1,runtime,
github|finos|rune-python-runtime,pypi||tzdata|2025.2,1,runtime,
github|finos|rune-python-runtime,pypi||pytest|9.0.2,1,test,
github|finos|rune-python-runtime,pypi||pytest-cov|7.0.0,1,test,
github|finos|rune-python-runtime,pypi||pytest-mock|3.14.1,1,test,
github|finos|rune-python-runtime,pypi||types-python-dateutil|2.9.0.20250809,1,test,
github|finos|open-source-readiness,npm|@docusaurus|core|2.4.3,1,runtime,
github|finos|open-source-readiness,npm|@docusaurus|plugin-google-gtag|2.4.3,1,runtime,
github|finos|open-source-readiness,npm|@docusaurus|preset-classic|2.4.3,1,runtime,
github|finos|open-source-readiness,npm||clsx|1.1.1,1,runtime,
github|finos|open-source-readiness,npm||react|17.0.2,1,runtime,
github|finos|open-source-readiness,npm||react-dom|17.0.2,1,runtime,
github|finos|open-source-readiness,npm||react-player|2.15.1,1,runtime,
github|finos|open-source-readiness,npm||react-table|7.8.0,1,runtime,
github|finos|morphir-go,npm||husky|9.1.7,1,test,
github|finos|traderX,oci|docker.io/library|eclipse-temurin|21-jre,1,runtime,
github|finos|traderX,maven|com.h2database|h2|2.4.240,1,runtime,
github|finos|traderX,maven|org.springdoc|springdoc-openapi-starter-webmvc-api|2.8.17,1,runtime,
github|finos|traderX,maven|org.apache.logging.log4j|log4j-api|2.26.0,1,runtime,
github|finos|traderX,maven|org.apache.logging.log4j|log4j-to-slf4j|2.26.0,1,runtime,
github|finos|traderX,maven|ch.qos.logback|logback-core|1.5.34,1,runtime,
github|finos|traderX,maven|ch.qos.logback|logback-classic|1.5.34,1,runtime,
github|finos|traderX,maven|org.apache.commons|commons-lang3|3.20.0,1,runtime,
github|finos|traderX,npm|@nestjs|common|11.0.12,1,runtime,
